slot_id,zone,aisle,x,y,level,capacity,category
670,11,46,26.0,20.5,6,65,general
671,11,47,30.0,20.5,5,56,fragile
672,0,0,2.0,22.0,6,60,fragile
673,0,1,6.0,22.0,6,53,fast
674,0,2,10.0,22.0,6,67,fragile
675,0,3,14.0,22.0,5,53,fast
676,1,4,18.0,22.0,6,60,bulk
677,1,5,22.0,22.0,6,65,bulk
678,1,6,26.0,22.0,6,60,bulk
679,1,7,30.0,22.0,6,55,fast
680,2,8,2.0,22.0,5,53,general
681,2,9,6.0,22.0,6,60,fast
682,2,10,10.0,22.0,5,53,bulk
683,2,11,14.0,22.0,6,61,general
684,3,12,18.0,22.0,6,57,fast
685,3,13,22.0,22.0,4,68,general
686,3,14,26.0,22.0,4,57,general
687,3,15,30.0,22.0,5,61,general
688,4,16,2.0,22.0,4,63,fragile
689,4,17,6.0,22.0,6,63,fast
690,4,18,10.0,22.0,6,56,general
691,4,19,14.0,22.0,5,66,fragile
692,5,20,18.0,22.0,6,54,bulk
693,5,21,22.0,22.0,5,57,general
694,5,22,26.0,22.0,5,57,fragile
695,5,23,30.0,22.0,4,64,fragile
696,6,24,2.0,22.0,5,60,general
697,6,25,6.0,22.0,4,53,general
698,6,26,10.0,22.0,5,65,fast
699,6,27,14.0,22.0,6,53,general
700,7,28,18.0,22.0,6,55,bulk
701,7,29,22.0,22.0,4,69,general
702,7,30,26.0,22.0,6,69,general
703,7,31,30.0,22.0,6,57,general
704,8,32,2.0,22.0,4,57,general
705,8,33,6.0,22.0,4,60,bulk
706,8,34,10.0,22.0,5,65,fragile
707,8,35,14.0,22.0,5,54,fragile
708,9,36,18.0,22.0,5,66,fast
709,9,37,22.0,22.0,4,57,fragile
710,9,38,26.0,22.0,4,68,fast
711,9,39,30.0,22.0,5,68,general
712,10,40,2.0,22.0,5,52,bulk
713,10,41,6.0,22.0,4,68,general
714,10,42,10.0,22.0,5,53,fragile
715,10,43,14.0,22.0,5,63,fast
716,11,44,18.0,22.0,5,68,general
717,11,45,22.0,22.0,4,55,general
718,11,46,26.0,22.0,4,52,general
719,11,47,30.0,22.0,5,69,general
720,0,0,2.0,23.5,5,59,fast
721,0,1,6.0,23.5,5,66,general
722,0,2,10.0,23.5,4,61,general
723,0,3,14.0,23.5,4,53,general
724,1,4,18.0,23.5,4,60,fragile
725,1,5,22.0,23.5,6,64,fast
726,1,6,26.0,23.5,6,56,general
727,1,7,30.0,23.5,6,59,fast
728,2,8,2.0,23.5,5,61,general
729,2,9,6.0,23.5,6,52,fragile
730,2,10,10.0,23.5,5,62,fragile
731,2,11,14.0,23.5,5,56,fragile
732,3,12,18.0,23.5,5,69,general
733,3,13,22.0,23.5,6,61,fragile
734,3,14,26.0,23.5,5,62,fast
735,3,15,30.0,23.5,4,62,bulk
736,4,16,2.0,23.5,4,65,fragile
737,4,17,6.0,23.5,6,69,fragile
738,4,18,10.0,23.5,5,60,fast
739,4,19,14.0,23.5,4,60,general
740,5,20,18.0,23.5,6,65,general
741,5,21,22.0,23.5,5,58,bulk
742,5,22,26.0,23.5,4,57,fragile
743,5,23,30.0,23.5,4,67,general
744,6,24,2.0,23.5,6,69,fragile
745,6,25,6.0,23.5,6,61,fast
746,6,26,10.0,23.5,5,67,fast
747,6,27,14.0,23.5,5,61,general
748,7,28,18.0,23.5,4,63,general
749,7,29,22.0,23.5,6,55,bulk
750,7,30,26.0,23.5,6,52,fragile
751,7,31,30.0,23.5,4,66,general
752,8,32,2.0,23.5,4,61,general
753,8,33,6.0,23.5,6,66,general
754,8,34,10.0,23.5,4,62,fast
755,8,35,14.0,23.5,5,62,fast
756,9,36,18.0,23.5,6,52,fragile
757,9,37,22.0,23.5,4,58,fragile
758,9,38,26.0,23.5,6,68,bulk
759,9,39,30.0,23.5,5,62,general
760,10,40,2.0,23.5,4,65,bulk
761,10,41,6.0,23.5,4,66,bulk
762,10,42,10.0,23.5,4,61,general
763,10,43,14.0,23.5,5,64,fast
764,11,44,18.0,23.5,6,67,general
765,11,45,22.0,23.5,5,68,fast
766,11,46,26.0,23.5,4,54,general
767,11,47,30.0,23.5,4,59,fast
768,0,0,2.0,25.0,4,68,general
769,0,1,6.0,25.0,5,63,general
770,0,2,10.0,25.0,5,55,fast
771,0,3,14.0,25.0,4,62,fast
772,1,4,18.0,25.0,5,52,general
773,1,5,22.0,25.0,4,63,fragile
774,1,6,26.0,25.0,4,55,general
775,1,7,30.0,25.0,6,60,fragile
776,2,8,2.0,25.0,5,63,general
777,2,9,6.0,25.0,5,62,bulk
778,2,10,10.0,25.0,5,63,bulk
779,2,11,14.0,25.0,4,59,fast
780,3,12,18.0,25.0,5,53,bulk
781,3,13,22.0,25.0,6,61,general
782,3,14,26.0,25.0,4,53,fragile
783,3,15,30.0,25.0,5,56,fast
784,4,16,2.0,25.0,4,65,general
785,4,17,6.0,25.0,5,68,fast
786,4,18,10.0,25.0,6,58,general
787,4,19,14.0,25.0,5,57,fast
788,5,20,18.0,25.0,4,60,fast
789,5,21,22.0,25.0,5,67,general
790,5,22,26.0,25.0,4,69,fast
791,5,23,30.0,25.0,6,66,fragile
792,6,24,2.0,25.0,4,62,fast
793,6,25,6.0,25.0,4,64,general
794,6,26,10.0,25.0,5,52,fast
795,6,27,14.0,25.0,6,63,fragile
796,7,28,18.0,25.0,5,52,general
797,7,29,22.0,25.0,5,66,fast
798,7,30,26.0,25.0,6,66,bulk
799,7,31,30.0,25.0,5,65,general
800,8,32,2.0,25.0,6,56,fragile
801,8,33,6.0,25.0,4,61,fragile
802,8,34,10.0,25.0,5,63,general
803,8,35,14.0,25.0,4,52,fragile
804,9,36,18.0,25.0,5,61,general
805,9,37,22.0,25.0,5,60,general
806,9,38,26.0,25.0,6,56,fast
807,9,39,30.0,25.0,4,57,general
808,10,40,2.0,25.0,5,62,bulk
809,10,41,6.0,25.0,4,69,bulk
810,10,42,10.0,25.0,5,57,general
811,10,43,14.0,25.0,5,58,fast
812,11,44,18.0,25.0,4,52,fast
813,11,45,22.0,25.0,4,64,fragile
814,11,46,26.0,25.0,6,60,general
815,11,47,30.0,25.0,6,56,bulk
816,0,0,2.0,26.5,5,68,general
817,0,1,6.0,26.5,4,69,fragile
818,0,2,10.0,26.5,5,67,general
819,0,3,14.0,26.5,6,69,bulk
820,1,4,18.0,26.5,6,56,general
821,1,5,22.0,26.5,4,62,fast
822,1,6,26.0,26.5,5,67,general
823,1,7,30.0,26.5,6,69,fast
824,2,8,2.0,26.5,4,58,general
825,2,9,6.0,26.5,6,59,fragile
826,2,10,10.0,26.5,5,65,bulk
827,2,11,14.0,26.5,6,52,fragile
828,3,12,18.0,26.5,5,57,general
829,3,13,22.0,26.5,5,68,fragile
830,3,14,26.0,26.5,5,54,fast
831,3,15,30.0,26.5,4,56,general
832,4,16,2.0,26.5,6,69,general
833,4,17,6.0,26.5,6,61,general
834,4,18,10.0,26.5,6,62,general
835,4,19,14.0,26.5,5,68,general
836,5,20,18.0,26.5,6,62,fragile
837,5,21,22.0,26.5,4,56,general
838,5,22,26.0,26.5,5,64,fragile
839,5,23,30.0,26.5,5,61,fragile
840,6,24,2.0,26.5,5,63,bulk
841,6,25,6.0,26.5,4,61,general
842,6,26,10.0,26.5,4,57,bulk
843,6,27,14.0,26.5,5,61,fast
844,7,28,18.0,26.5,6,69,fragile
845,7,29,22.0,26.5,5,63,fast
846,7,30,26.0,26.5,4,64,general
847,7,31,30.0,26.5,6,59,general
848,8,32,2.0,26.5,6,53,fast
849,8,33,6.0,26.5,4,60,general
850,8,34,10.0,26.5,6,54,bulk
851,8,35,14.0,26.5,4,64,fast
852,9,36,18.0,26.5,5,68,bulk
853,9,37,22.0,26.5,4,68,fragile
854,9,38,26.0,26.5,6,62,bulk
855,9,39,30.0,26.5,4,68,fast
856,10,40,2.0,26.5,4,58,fragile
857,10,41,6.0,26.5,6,58,general
858,10,42,10.0,26.5,4,64,fast
859,10,43,14.0,26.5,6,57,general
860,11,44,18.0,26.5,6,64,general
861,11,45,22.0,26.5,5,61,general
862,11,46,26.0,26.5,6,63,general
863,11,47,30.0,26.5,4,66,fast
864,0,0,2.0,28.0,4,53,general
865,0,1,6.0,28.0,4,65,general
866,0,2,10.0,28.0,4,66,bulk
867,0,3,14.0,28.0,6,54,fast
868,1,4,18.0,28.0,5,67,general
869,1,5,22.0,28.0,4,69,general
870,1,6,26.0,28.0,4,61,fast
871,1,7,30.0,28.0,4,59,fragile
872,2,8,2.0,28.0,6,68,general
873,2,9,6.0,28.0,6,56,fast
874,2,10,10.0,28.0,4,69,fast
875,2,11,14.0,28.0,4,62,fragile
876,3,12,18.0,28.0,5,67,general
877,3,13,22.0,28.0,5,58,general
878,3,14,26.0,28.0,4,57,general
879,3,15,30.0,28.0,5,65,fast
880,4,16,2.0,28.0,5,63,general
881,4,17,6.0,28.0,6,65,fast
882,4,18,10.0,28.0,5,59,bulk
883,4,19,14.0,28.0,5,67,general
884,5,20,18.0,28.0,5,65,bulk
885,5,21,22.0,28.0,6,66,fast
886,5,22,26.0,28.0,4,60,fragile
887,5,23,30.0,28.0,5,69,general
888,6,24,2.0,28.0,6,52,fragile
889,6,25,6.0,28.0,4,56,general
890,6,26,10.0,28.0,6,59,bulk
891,6,27,14.0,28.0,4,61,fragile
892,7,28,18.0,28.0,4,54,general
893,7,29,22.0,28.0,6,59,fragile
894,7,30,26.0,28.0,6,68,bulk
895,7,31,30.0,28.0,4,66,fragile
896,8,32,2.0,28.0,6,52,general
897,8,33,6.0,28.0,5,64,fast
898,8,34,10.0,28.0,4,55,bulk
899,8,35,14.0,28.0,5,60,fragile
900,9,36,18.0,28.0,5,56,fragile
901,9,37,22.0,28.0,6,64,general
902,9,38,26.0,28.0,4,60,fast
903,9,39,30.0,28.0,4,60,general
904,10,40,2.0,28.0,6,62,fragile
905,10,41,6.0,28.0,4,68,general
906,10,42,10.0,28.0,4,63,fragile
907,10,43,14.0,28.0,5,60,general
908,11,44,18.0,28.0,4,66,general
909,11,45,22.0,28.0,4,58,fragile
910,11,46,26.0,28.0,5,52,general
911,11,47,30.0,28.0,4,60,general
912,0,0,2.0,29.5,5,60,fast
913,0,1,6.0,29.5,6,59,general
914,0,2,10.0,29.5,6,62,fragile
915,0,3,14.0,29.5,6,60,fast
916,1,4,18.0,29.5,5,56,bulk
917,1,5,22.0,29.5,4,65,general
918,1,6,26.0,29.5,6,69,fast
919,1,7,30.0,29.5,4,59,fragile
920,2,8,2.0,29.5,6,54,fast
921,2,9,6.0,29.5,6,61,fast
922,2,10,10.0,29.5,5,69,general
923,2,11,14.0,29.5,5,53,fast
924,3,12,18.0,29.5,6,56,general
925,3,13,22.0,29.5,6,65,fragile
926,3,14,26.0,29.5,4,56,fragile
927,3,15,30.0,29.5,5,69,bulk
928,4,16,2.0,29.5,5,62,bulk
929,4,17,6.0,29.5,4,64,general
930,4,18,10.0,29.5,6,68,fast
931,4,19,14.0,29.5,4,67,general
932,5,20,18.0,29.5,5,68,general
933,5,21,22.0,29.5,5,57,fragile
934,5,22,26.0,29.5,4,58,general
935,5,23,30.0,29.5,6,68,fast
936,6,24,2.0,29.5,5,59,fast
937,6,25,6.0,29.5,4,53,general
938,6,26,10.0,29.5,4,59,general
939,6,27,14.0,29.5,5,69,general
940,7,28,18.0,29.5,6,55,general
941,7,29,22.0,29.5,5,68,fast
942,7,30,26.0,29.5,5,59,general
943,7,31,30.0,29.5,6,69,bulk
944,8,32,2.0,29.5,6,53,general
945,8,33,6.0,29.5,4,58,fast
946,8,34,10.0,29.5,6,53,fragile
947,8,35,14.0,29.5,6,52,general
948,9,36,18.0,29.5,6,63,general
949,9,37,22.0,29.5,4,65,general
950,9,38,26.0,29.5,6,62,fast
951,9,39,30.0,29.5,6,54,general
952,10,40,2.0,29.5,4,58,fragile
953,10,41,6.0,29.5,6,65,general
954,10,42,10.0,29.5,6,55,general
955,10,43,14.0,29.5,6,58,fragile
956,11,44,18.0,29.5,6,68,fast
957,11,45,22.0,29.5,4,54,fragile
958,11,46,26.0,29.5,5,52,general
959,11,47,30.0,29.5,6,57,general
960,0,0,2.0,31.0,4,65,fast
961,0,1,6.0,31.0,4,53,general
962,0,2,10.0,31.0,4,57,bulk
963,0,3,14.0,31.0,5,60,general
964,1,4,18.0,31.0,4,60,bulk
965,1,5,22.0,31.0,4,57,general
966,1,6,26.0,31.0,6,66,general
967,1,7,30.0,31.0,5,56,general
968,2,8,2.0,31.0,6,69,general
969,2,9,6.0,31.0,4,52,bulk
970,2,10,10.0,31.0,4,66,fast
971,2,11,14.0,31.0,6,65,general
972,3,12,18.0,31.0,6,53,bulk
973,3,13,22.0,31.0,4,66,fragile
974,3,14,26.0,31.0,4,62,fast
975,3,15,30.0,31.0,5,61,general
976,4,16,2.0,31.0,5,65,general
977,4,17,6.0,31.0,6,62,bulk
978,4,18,10.0,31.0,4,64,general
979,4,19,14.0,31.0,4,65,general
980,5,20,18.0,31.0,4,55,general
981,5,21,22.0,31.0,5,69,bulk
982,5,22,26.0,31.0,5,55,general
983,5,23,30.0,31.0,5,66,general
984,6,24,2.0,31.0,4,66,fast
985,6,25,6.0,31.0,6,61,general
986,6,26,10.0,31.0,6,58,general
987,6,27,14.0,31.0,6,69,bulk
988,7,28,18.0,31.0,6,58,fragile
989,7,29,22.0,31.0,6,63,general
990,7,30,26.0,31.0,4,65,fragile
991,7,31,30.0,31.0,6,58,general
992,8,32,2.0,31.0,5,62,general
993,8,33,6.0,31.0,5,64,fast
994,8,34,10.0,31.0,4,62,general
995,8,35,14.0,31.0,5,64,bulk
996,9,36,18.0,31.0,5,64,fast
997,9,37,22.0,31.0,4,69,general
998,9,38,26.0,31.0,5,52,general
999,9,39,30.0,31.0,4,61,fast
1000,10,40,2.0,31.0,5,63,fast
1001,10,41,6.0,31.0,6,60,fragile
1002,10,42,10.0,31.0,6,55,fragile
1003,10,43,14.0,31.0,4,52,fast
1004,11,44,18.0,31.0,5,61,general
1005,11,45,22.0,31.0,6,61,general
1006,11,46,26.0,31.0,6,59,general
1007,11,47,30.0,31.0,4,56,bulk
1008,0,0,2.0,32.5,4,68,general
1009,0,1,6.0,32.5,4,66,fast
1010,0,2,10.0,32.5,6,58,general
1011,0,3,14.0,32.5,4,68,fast
1012,1,4,18.0,32.5,5,55,general
1013,1,5,22.0,32.5,5,67,bulk
1014,1,6,26.0,32.5,4,56,bulk
1015,1,7,30.0,32.5,4,53,general
1016,2,8,2.0,32.5,5,55,general
1017,2,9,6.0,32.5,5,63,general
1018,2,10,10.0,32.5,4,52,fragile
1019,2,11,14.0,32.5,6,63,general
1020,3,12,18.0,32.5,4,59,general
1021,3,13,22.0,32.5,5,56,fast
1022,3,14,26.0,32.5,4,59,fragile
1023,3,15,30.0,32.5,5,61,fragile
1024,4,16,2.0,32.5,4,65,fragile
1025,4,17,6.0,32.5,6,62,fast
1026,4,18,10.0,32.5,4,61,general
1027,4,19,14.0,32.5,4,56,fast
1028,5,20,18.0,32.5,6,65,fast
1029,5,21,22.0,32.5,5,59,general
1030,5,22,26.0,32.5,6,60,fragile
1031,5,23,30.0,32.5,6,67,fast
1032,6,24,2.0,32.5,6,56,general
1033,6,25,6.0,32.5,5,55,fragile
1034,6,26,10.0,32.5,4,54,fast
1035,6,27,14.0,32.5,5,69,fast
1036,7,28,18.0,32.5,6,63,general
1037,7,29,22.0,32.5,5,63,general
1038,7,30,26.0,32.5,5,54,general
1039,7,31,30.0,32.5,4,69,general
1040,8,32,2.0,32.5,5,65,general
1041,8,33,6.0,32.5,6,61,bulk
1042,8,34,10.0,32.5,6,59,general
1043,8,35,14.0,32.5,6,65,general
1044,9,36,18.0,32.5,5,59,fast
1045,9,37,22.0,32.5,6,66,fragile
1046,9,38,26.0,32.5,4,59,general
1047,9,39,30.0,32.5,5,57,bulk
1048,10,40,2.0,32.5,4,54,general
1049,10,41,6.0,32.5,5,68,general
1050,10,42,10.0,32.5,6,67,bulk
1051,10,43,14.0,32.5,6,54,fast
1052,11,44,18.0,32.5,5,55,fragile
1053,11,45,22.0,32.5,6,65,general
1054,11,46,26.0,32.5,5,58,bulk
1055,11,47,30.0,32.5,6,61,general
1056,0,0,2.0,34.0,4,57,fragile
1057,0,1,6.0,34.0,4,68,general
1058,0,2,10.0,34.0,5,67,general
1059,0,3,14.0,34.0,6,61,general
1060,1,4,18.0,34.0,4,65,general
1061,1,5,22.0,34.0,6,65,fragile
1062,1,6,26.0,34.0,5,59,general
1063,1,7,30.0,34.0,6,58,fast
1064,2,8,2.0,34.0,6,55,bulk
1065,2,9,6.0,34.0,4,58,fast
1066,2,10,10.0,34.0,6,54,general
1067,2,11,14.0,34.0,6,64,general
1068,3,12,18.0,34.0,4,62,general
1069,3,13,22.0,34.0,6,56,fast
1070,3,14,26.0,34.0,4,67,fast
1071,3,15,30.0,34.0,4,57,general
1072,4,16,2.0,34.0,4,52,general
1073,4,17,6.0,34.0,5,61,general
1074,4,18,10.0,34.0,6,66,fragile
1075,4,19,14.0,34.0,4,65,general
1076,5,20,18.0,34.0,4,60,general
1077,5,21,22.0,34.0,6,63,general
1078,5,22,26.0,34.0,4,55,fast
1079,5,23,30.0,34.0,5,55,general
1080,6,24,2.0,34.0,5,56,bulk
1081,6,25,6.0,34.0,5,68,general
1082,6,26,10.0,34.0,4,53,fast
1083,6,27,14.0,34.0,6,59,fragile
1084,7,28,18.0,34.0,4,55,fast
1085,7,29,22.0,34.0,6,54,bulk
1086,7,30,26.0,34.0,5,65,fragile
1087,7,31,30.0,34.0,4,65,fast
1088,8,32,2.0,34.0,6,59,general
1089,8,33,6.0,34.0,6,65,general
1090,8,34,10.0,34.0,4,60,general
1091,8,35,14.0,34.0,5,52,bulk
1092,9,36,18.0,34.0,4,60,fragile
1093,9,37,22.0,34.0,4,66,general
1094,9,38,26.0,34.0,4,56,fast
1095,9,39,30.0,34.0,5,60,general
1096,10,40,2.0,34.0,6,69,general
1097,10,41,6.0,34.0,5,57,fragile
1098,10,42,10.0,34.0,5,61,fragile
1099,10,43,14.0,34.0,6,63,general
1100,11,44,18.0,34.0,4,54,general
1101,11,45,22.0,34.0,6,61,general
1102,11,46,26.0,34.0,4,60,general
1103,11,47,30.0,34.0,4,64,general
1104,0,0,2.0,35.5,4,64,general
1105,0,1,6.0,35.5,5,69,fast
1106,0,2,10.0,35.5,6,69,fragile
1107,0,3,14.0,35.5,6,55,general
1108,1,4,18.0,35.5,4,66,general
1109,1,5,22.0,35.5,5,56,fragile
1110,1,6,26.0,35.5,6,66,bulk
1111,1,7,30.0,35.5,6,65,bulk
1112,2,8,2.0,35.5,4,68,general
1113,2,9,6.0,35.5,5,65,fast
1114,2,10,10.0,35.5,5,54,general
1115,2,11,14.0,35.5,4,54,bulk
1116,3,12,18.0,35.5,6,66,fast
1117,3,13,22.0,35.5,5,57,bulk
1118,3,14,26.0,35.5,5,65,fast
1119,3,15,30.0,35.5,5,62,fast
1120,4,16,2.0,35.5,4,69,fragile
1121,4,17,6.0,35.5,6,68,general
1122,4,18,10.0,35.5,5,61,general
1123,4,19,14.0,35.5,5,66,fast
1124,5,20,18.0,35.5,5,53,fast
1125,5,21,22.0,35.5,4,69,fast
1126,5,22,26.0,35.5,5,57,general
1127,5,23,30.0,35.5,6,60,bulk
1128,6,24,2.0,35.5,6,67,fast
1129,6,25,6.0,35.5,5,66,general
1130,6,26,10.0,35.5,6,52,fragile
1131,6,27,14.0,35.5,5,68,general
1132,7,28,18.0,35.5,4,63,general
1133,7,29,22.0,35.5,6,59,fast
1134,7,30,26.0,35.5,6,54,general
1135,7,31,30.0,35.5,6,68,fragile
1136,8,32,2.0,35.5,4,68,general
1137,8,33,6.0,35.5,6,58,fast
1138,8,34,10.0,35.5,4,60,bulk
1139,8,35,14.0,35.5,6,60,fast
1140,9,36,18.0,35.5,4,60,fast
1141,9,37,22.0,35.5,6,56,general
1142,9,38,26.0,35.5,5,53,general
1143,9,39,30.0,35.5,6,53,bulk
1144,10,40,2.0,35.5,6,69,fast
1145,10,41,6.0,35.5,5,62,general
1146,10,42,10.0,35.5,5,63,general
1147,10,43,14.0,35.5,5,66,fast
1148,11,44,18.0,35.5,5,63,general
1149,11,45,22.0,35.5,4,67,bulk
1150,11,46,26.0,35.5,5,65,fragile
1151,11,47,30.0,35.5,4,67,fragile
1152,0,0,2.0,37.0,4,52,fragile
1153,0,1,6.0,37.0,5,53,fast
1154,0,2,10.0,37.0,5,63,fast
1155,0,3,14.0,37.0,4,66,fragile
1156,1,4,18.0,37.0,6,53,general
1157,1,5,22.0,37.0,4,65,bulk
1158,1,6,26.0,37.0,5,58,general
1159,1,7,30.0,37.0,6,68,fast
1160,2,8,2.0,37.0,4,63,general
1161,2,9,6.0,37.0,6,54,general
1162,2,10,10.0,37.0,5,63,general
1163,2,11,14.0,37.0,4,59,fragile
1164,3,12,18.0,37.0,6,69,general
1165,3,13,22.0,37.0,4,56,general
1166,3,14,26.0,37.0,4,63,general
1167,3,15,30.0,37.0,5,53,fast
1168,4,16,2.0,37.0,4,64,fast
1169,4,17,6.0,37.0,5,63,fragile
1170,4,18,10.0,37.0,4,63,bulk
1171,4,19,14.0,37.0,5,63,general
1172,5,20,18.0,37.0,6,63,fast
1173,5,21,22.0,37.0,4,67,general
1174,5,22,26.0,37.0,5,57,general
1175,5,23,30.0,37.0,6,69,general
1176,6,24,2.0,37.0,4,56,fragile
1177,6,25,6.0,37.0,4,57,fragile
1178,6,26,10.0,37.0,5,54,general
1179,6,27,14.0,37.0,5,54,general
1180,7,28,18.0,37.0,4,66,bulk
1181,7,29,22.0,37.0,5,61,general
1182,7,30,26.0,37.0,6,60,general
1183,7,31,30.0,37.0,5,69,general
1184,8,32,2.0,37.0,4,66,general
1185,8,33,6.0,37.0,6,69,fast
1186,8,34,10.0,37.0,4,54,general
1187,8,35,14.0,37.0,4,57,fragile
1188,9,36,18.0,37.0,6,53,general
1189,9,37,22.0,37.0,4,56,general
1190,9,38,26.0,37.0,6,59,fast
1191,9,39,30.0,37.0,4,61,general
1192,10,40,2.0,37.0,4,55,general
1193,10,41,6.0,37.0,6,67,general
1194,10,42,10.0,37.0,5,63,general
1195,10,43,14.0,37.0,5,66,general
1196,11,44,18.0,37.0,4,66,fast
1197,11,45,22.0,37.0,6,57,general
1198,11,46,26.0,37.0,5,64,general
1199,11,47,30.0,37.0,4,59,fast
1200,0,0,2.0,38.5,6,65,fragile
1201,0,1,6.0,38.5,5,57,fragile
1202,0,2,10.0,38.5,4,58,bulk
1203,0,3,14.0,38.5,6,69,bulk
1204,1,4,18.0,38.5,5,62,general
1205,1,5,22.0,38.5,5,52,bulk
1206,1,6,26.0,38.5,6,66,fragile
1207,1,7,30.0,38.5,5,58,general
1208,2,8,2.0,38.5,4,53,fast
1209,2,9,6.0,38.5,6,69,fragile
1210,2,10,10.0,38.5,4,65,general
1211,2,11,14.0,38.5,5,63,general
1212,3,12,18.0,38.5,5,52,bulk
1213,3,13,22.0,38.5,6,54,general
1214,3,14,26.0,38.5,4,57,fast
1215,3,15,30.0,38.5,4,52,fast
1216,4,16,2.0,38.5,5,53,bulk
1217,4,17,6.0,38.5,5,68,general
1218,4,18,10.0,38.5,4,63,bulk
1219,4,19,14.0,38.5,5,63,general
1220,5,20,18.0,38.5,4,68,general
1221,5,21,22.0,38.5,6,69,bulk
1222,5,22,26.0,38.5,6,64,fragile
1223,5,23,30.0,38.5,4,67,fast
1224,6,24,2.0,38.5,5,58,fast
1225,6,25,6.0,38.5,6,54,general
1226,6,26,10.0,38.5,5,59,fast
1227,6,27,14.0,38.5,6,58,general
1228,7,28,18.0,38.5,6,61,bulk
1229,7,29,22.0,38.5,6,62,fragile
1230,7,30,26.0,38.5,5,57,fast
1231,7,31,30.0,38.5,5,57,general
1232,8,32,2.0,38.5,4,67,general
1233,8,33,6.0,38.5,5,58,general
1234,8,34,10.0,38.5,6,60,general
1235,8,35,14.0,38.5,6,69,general
1236,9,36,18.0,38.5,5,54,general
1237,9,37,22.0,38.5,4,64,general
1238,9,38,26.0,38.5,6,64,fast
1239,9,39,30.0,38.5,4,68,general
1240,10,40,2.0,38.5,4,61,general
1241,10,41,6.0,38.5,6,57,fast
1242,10,42,10.0,38.5,6,66,fragile
1243,10,43,14.0,38.5,6,68,general
1244,11,44,18.0,38.5,6,52,fragile
1245,11,45,22.0,38.5,6,57,fragile
1246,11,46,26.0,38.5,4,69,fragile
1247,11,47,30.0,38.5,5,63,fragile
1248,0,0,2.0,40.0,5,65,general
1249,0,1,6.0,40.0,6,64,bulk
1250,0,2,10.0,40.0,5,52,general
1251,0,3,14.0,40.0,6,55,fragile
1252,1,4,18.0,40.0,4,61,bulk
1253,1,5,22.0,40.0,4,61,fast
1254,1,6,26.0,40.0,6,61,general
1255,1,7,30.0,40.0,6,69,fragile
1256,2,8,2.0,40.0,4,60,general
1257,2,9,6.0,40.0,6,65,fragile
1258,2,10,10.0,40.0,6,64,general
1259,2,11,14.0,40.0,5,56,general
1260,3,12,18.0,40.0,5,64,general
1261,3,13,22.0,40.0,4,55,bulk
1262,3,14,26.0,40.0,4,59,general
1263,3,15,30.0,40.0,5,52,bulk
1264,4,16,2.0,40.0,6,53,general
1265,4,17,6.0,40.0,6,67,bulk
1266,4,18,10.0,40.0,4,53,general
1267,4,19,14.0,40.0,5,54,fast
1268,5,20,18.0,40.0,4,53,fast
1269,5,21,22.0,40.0,6,53,fast
1270,5,22,26.0,40.0,5,61,fast
1271,5,23,30.0,40.0,6,56,bulk
1272,6,24,2.0,40.0,5,67,fragile
1273,6,25,6.0,40.0,6,52,bulk
1274,6,26,10.0,40.0,4,65,general
1275,6,27,14.0,40.0,6,56,fast
1276,7,28,18.0,40.0,5,60,fragile
1277,7,29,22.0,40.0,4,52,fast
1278,7,30,26.0,40.0,5,65,fast
1279,7,31,30.0,40.0,5,58,general
1280,8,32,2.0,40.0,4,67,general
1281,8,33,6.0,40.0,6,66,general
1282,8,34,10.0,40.0,6,68,general
1283,8,35,14.0,40.0,5,66,general
1284,9,36,18.0,40.0,4,54,bulk
1285,9,37,22.0,40.0,4,63,fragile
1286,9,38,26.0,40.0,6,63,fast
1287,9,39,30.0,40.0,4,55,fragile
1288,10,40,2.0,40.0,5,59,general
1289,10,41,6.0,40.0,4,69,fast
1290,10,42,10.0,40.0,4,54,fragile
1291,10,43,14.0,40.0,5,62,general
1292,11,44,18.0,40.0,4,69,fast
1293,11,45,22.0,40.0,6,53,fast
1294,11,46,26.0,40.0,6,65,bulk
1295,11,47,30.0,40.0,5,64,fast
1296,0,0,2.0,41.5,6,68,general
1297,0,1,6.0,41.5,6,69,general
1298,0,2,10.0,41.5,5,61,general
1299,0,3,14.0,41.5,4,68,fragile
1300,1,4,18.0,41.5,4,61,general
1301,1,5,22.0,41.5,6,57,fragile
1302,1,6,26.0,41.5,5,65,general
1303,1,7,30.0,41.5,6,54,fast
1304,2,8,2.0,41.5,5,55,fast
1305,2,9,6.0,41.5,5,68,general
1306,2,10,10.0,41.5,6,58,general
1307,2,11,14.0,41.5,5,61,general
1308,3,12,18.0,41.5,5,55,fragile
1309,3,13,22.0,41.5,6,67,fast
1310,3,14,26.0,41.5,4,53,general
1311,3,15,30.0,41.5,4,65,fast
1312,4,16,2.0,41.5,6,65,fast
1313,4,17,6.0,41.5,6,64,general
1314,4,18,10.0,41.5,6,64,bulk
1315,4,19,14.0,41.5,6,68,general
1316,5,20,18.0,41.5,4,59,general
1317,5,21,22.0,41.5,6,68,fast
1318,5,22,26.0,41.5,4,57,general
1319,5,23,30.0,41.5,6,69,general
1320,6,24,2.0,41.5,6,52,general
1321,6,25,6.0,41.5,5,56,general
1322,6,26,10.0,41.5,5,61,fast
1323,6,27,14.0,41.5,6,66,general
